time,symbol,highPrice,lowPrice,closePrice,openPrice,volume,sma,ema,rsi,oscillateurStochastique,oscillateurStochastiqueSMA
2019-11-11 10:00:00,INTC,52.153,51.839,51.956,51.983,1531440,51.789,51.767985368502345,62.298387096774064,98.43497789318549,96.94442494989903
2019-11-11 11:00:00,INTC,52.086,51.776,51.956,51.965,1163625,51.79681250000001,51.78589152388307,61.3226452905813,98.43497789318549,97.04189767702998
2019-11-11 12:00:00,INTC,52.144,51.866,52.072,51.965,759911,51.80825,51.813139950179924,60.12396694214886,99.24907011018317,97.32339891298415
2019-11-11 13:00:00,INTC,52.189,51.915,52.023,52.081,767195,51.812437499999994,51.83312662159136,61.477045908183776,98.9051863288652,97.48871265819825
2019-11-11 14:00:00,INTC,52.206,51.933,52.134,52.027,727627,51.81103124999999,51.86178122905885,52.53212396069539,99.68418836409572,97.69379527608176
2019-11-11 15:00:00,INTC,52.215,51.889,52.018,52.148,2116241,51.80628124999999,51.87665920724372,56.9209039548022,98.87009614709804,97.85014153039981
2019-11-11 16:00:00,INTC,52.09,51.933,52.018,52.023,1067532,51.80640624999999,51.890120235125266,57.28500355366023,98.87009614709804,97.98894269383429
2019-11-11 17:00:00,INTC,52.09,51.942,52.018,52.023,299620,51.808906249999986,51.90229926035143,53.44694035631289,98.87009614709804,98.10240094821471
2019-11-11 18:00:00,INTC,52.082,51.88,51.956,52.023,530,51.81237499999999,51.907413616508435,52.78868813825601,98.43497789318549,98.1024009482147
2019-11-11 19:00:00,INTC,52.019,51.88,51.956,51.96,6990,51.81849999999999,51.91204089112668,64.00000000000031,98.43497789318549,98.10941898456814
2019-11-12 04:00:00,INTC,51.965,51.826,51.902,51.907,509,51.82237499999999,51.911084615781284,64.00000000000031,98.05600393010035,98.14411927542676
2019-11-12 05:00:00,INTC,52.198,51.942,52.134,52.023,764,51.833249999999985,51.93231465237354,59.24528301886793,99.68418836409572,98.22404691167414
2019-11-12 07:00:00,INTC,52.162,51.987,52.09,52.076,3400,51.84384374999999,51.94733230452844,74.2018981880935,99.3753947645449,98.27980131159303
